orf_name,gene,TSS,chr,strand,f_gene_index,replication_timing,replication_H_index,expression_at_replication,replication_direction
YBR208C,DUR1%2C2,642210,2,-,357,44.22078474,178,12.25776066019461,right
YBR210W,ERV15,645513,2,+,358,48.76768474,187,9.723034807315237,right
YBR211C,AME1,647246,2,-,359,50.28328474,190,9.413979520662194,right
YBR212W,NGR1,647481,2,+,360,50.28328474,190,10.770937636994423,right
YBR213W,MET8,650217,2,+,361,51.29378474,192,8.429297618536982,right
YBR214W,SDS24,651415,2,+,362,51.79898474,193,9.08565072889064,right
YBR215W,HPC2,653316,2,+,363,52.30418474,194,9.989656855434047,right
YBR216C,YBP1,657634,2,-,364,52.30418474,194,10.776919281413575,right
YBR217W,ATG12,657786,2,+,365,52.30418474,194,8.46739744563246,right
YBR218C,PYC2,662312,2,-,366,52.80938474,195,14.185858598999262,late_trough
YBR219C,YBR219C,663303,2,-,367,52.30418474,194,9.609798106791043,left
YBR220C,YBR220C,664745,2,-,368,52.30418474,194,10.946852281125425,right
YBR221C,PDB1,666457,2,-,369,52.30418474,194,13.397753754659462,right
YBR221W-A,YBR221W-A,666538,2,+,370,52.30418474,194,4.470252832754389,right
YBR222C,PCS60,668379,2,-,371,52.80938474,195,12.385924912800595,right
YBR223C,TDP1,670324,2,-,372,52.80938474,195,9.545873950102289,right
YBR225W,YBR225W,670493,2,+,373,52.80938474,195,10.429687252847186,right
YBR227C,MCX1,675193,2,-,374,52.80938474,195,11.209866939353745,right
YBR228W,SLX1,675314,2,+,375,52.80938474,195,9.423866207455955,left
YBR229C,ROT2,679229,2,-,376,52.30418474,194,12.107530733719324,left
YBR230C,OM14,680089,2,-,377,52.30418474,194,10.121811908255669,right
YBR230W-A,YBR230W-A,680299,2,+,378,52.30418474,194,9.139597223072613,right
YBR231C,SWC5,683148,2,-,379,52.30418474,194,10.146192043619301,right
YBR233W,PBP2,683301,2,+,380,52.30418474,194,9.532862444212423,right
YBR233W-A,DAD3,684959,2,+,381,52.30418474,194,9.388279195349908,right
YBR234C,ARC40,686639,2,-,382,52.30418474,194,12.739712216500177,right
YBR235W,YBR235W,686821,2,+,383,52.30418474,194,11.43934920423377,left
YBR236C,ABD1,691732,2,-,384,49.77808474,189,11.359889435492404,left
YBR237W,PRP5,691926,2,+,385,49.77808474,189,10.591949252371073,left
YBR238C,YBR238C,697303,2,-,386,48.262484740000005,186,11.378940523780598,early_peak
YBR240C,THI2,701842,2,-,387,48.76768474,187,6.944761378144838,late_trough
YBR241C,YBR241C,704283,2,-,388,48.262484740000005,186,9.95796358871574,left
YBR242W,YBR242W,704503,2,+,389,48.262484740000005,186,10.455872978902685,left
YBR243C,ALG7,706826,2,-,390,47.25208474,184,11.522117574986765,left
YBR244W,GPX2,707493,2,+,391,45.736384740000005,181,9.58194549480052,early_peak
YBR245C,ISW1,711386,2,-,392,46.24158474,182,12.459178453854086,right
YBR246W,RRT2,711549,2,+,393,46.24158474,182,10.901918860460025,right
YBR247C,ENP1,714477,2,-,394,46.24158474,182,11.74476601210244,right
YBR248C,HIS7,716554,2,-,395,47.75728474,185,12.287279241886948,right
YBR249C,ARO4,718085,2,-,396,49.27288474,188,14.485328885414068,right
YBR250W,SPO23,719033,2,+,397,49.77808474,189,6.8256351132787465,right
YBR251W,MRPS5,721323,2,+,398,50.788584740000005,191,10.464359981258609,right
YBR252W,DUT1,722594,2,+,399,50.788584740000005,191,11.047597594912867,right
YBR253W,SRB6,723210,2,+,400,51.29378474,192,9.5439990699326,right
YBR254C,TRS20,724272,2,-,401,51.29378474,192,9.538250101731395,right
YBR255W,MTC4,724434,2,+,402,51.29378474,192,10.319428889454082,right
YBR255C-A,YBR255C-A,727099,2,-,403,51.29378474,192,8.323704589215177,right
YBR256C,RIB5,728138,2,-,404,51.29378474,192,12.508208050056183,right
YBR257W,POP4,728855,2,+,405,51.29378474,192,9.49851998350587,right
YBR258C,SHG1,730196,2,-,406,51.79898474,193,8.336810042863302,right
YBR259W,YBR259W,730339,2,+,407,51.79898474,193,10.0487134250037,left
YBR260C,RGD1,734677,2,-,408,51.29378474,192,10.76952274282892,left
YBR261C,TAE1,735556,2,-,409,50.28328474,190,11.649894290201656,left
YBR262C,AIM5,736076,2,-,410,50.28328474,190,9.89943255301603,right
YBR263W,SHM1,736225,2,+,411,50.28328474,190,13.817423881969617,left
YBR264C,YPT10,738408,2,-,412,48.76768474,187,9.956814402873297,left
YBR265W,TSC10,738547,2,+,413,48.76768474,187,11.248836225176365,left
YBR267W,REI1,739825,2,+,414,47.25208474,184,11.255408277002514,early_peak
YBR268W,MRPL37,741286,2,+,415,47.75728474,185,10.172269885541004,right
YBR269C,FMP21,742598,2,-,416,47.75728474,185,9.562088191488698,left
YBR270C,BIT2,744701,2,-,417,47.25208474,184,8.403455848125876,left
YBR271W,YBR271W,744836,2,+,418,47.25208474,184,10.156342597531227,right
YBR272C,HSM3,747831,2,-,419,49.27288474,188,10.533825486643874,right
YBR273C,UBX7,749403,2,-,420,49.77808474,189,11.167731483549016,right
YBR274W,CHK1,749559,2,+,421,49.77808474,189,10.43855463518921,left
YBR275C,RIF1,757221,2,-,422,49.27288474,188,11.670585874597563,early_peak
YBR276C,PPS1,760139,2,-,423,49.77808474,189,12.01570107660499,right
YBR278W,DPB3,760277,2,+,424,49.77808474,189,8.575099023101751,right
YBR279W,PAF1,761230,2,+,425,49.77808474,189,11.588515973469084,right
YBR280C,SAF1,764701,2,-,426,50.788584740000005,191,9.547667200389002,late_trough
YBR281C,DUG2,767656,2,-,427,50.28328474,190,11.975562308965948,left
YBR282W,MRPL27,768202,2,+,428,50.28328474,190,10.312940641245309,left
YBR283C,SSH1,770569,2,-,429,49.77808474,189,13.736947050997328,early_peak
YBR284W,YBR284W,771228,2,+,430,50.28328474,190,7.94346595922228,late_trough
YBR285W,YBR285W,773740,2,+,431,49.77808474,189,6.31003418606684,left
YBR286W,APE3,774688,2,+,432,49.77808474,189,14.801340679102296,right
YBR287W,YBR287W,776539,2,+,433,49.77808474,189,12.401096279029442,right
YBR288C,APM3,779522,2,-,434,50.28328474,190,11.408593571197216,right
YBR289W,SNF5,779639,2,+,435,50.28328474,190,9.505065250708245,left
YBR290W,BSD2,782585,2,+,436,48.76768474,187,10.899396284487887,early_peak
YBR291C,CTP1,784609,2,-,437,49.27288474,188,10.553335343408273,late_trough
YBR293W,VBA2,787107,2,+,438,46.24158474,182,9.701674595828056,left
YBR294W,SUL1,789000,2,+,439,46.24158474,182,8.174891430987318,right
YBR295W,PCA1,792833,2,+,440,46.74678474,183,10.96726163595633,late_trough
YBR296C,PHO89,798589,2,-,441,46.24158474,182,8.624251012230935,left
YBR296C-A,YBR296C-A,800194,2,-,442,44.72598474,179,4.76304291052385,left
YBR297W,MAL33,800485,2,+,443,44.72598474,179,9.364632719796244,left
YBR298C,MAL31,804475,2,-,444,43.21038474,176,8.664180725311466,left
YCL064C,CHA1,16891,3,-,445,46.74678474,183,13.088182301570173,left
YCL063W,VAC17,17275,3,+,446,45.736384740000005,181,11.571101133104845,left
YCL061C,MRC1,22155,3,-,447,43.71558474,177,10.33906109518412,left
YCL059C,KRR1,23405,3,-,448,42.19988474,174,11.685037656588229,left
YCL058C,FYV5,23981,3,-,449,42.19988474,174,9.430911816145423,right
YCL058W-A,ADF1,23563,3,+,450,42.19988474,174,9.087492530994929,right
YCL057C-A,YCL057C-A,24353,3,-,451,42.19988474,174,10.948208067275514,right
YCL057W,PRD1,24783,3,+,452,42.19988474,174,12.785589928811929,left
YCL056C,YCL056C,27391,3,-,453,35.12698474,160,9.409214547792025,left
YCL055W,KAR4,27924,3,+,454,35.12698474,160,11.23198367846905,left
YCL054W,SPB1,31433,3,+,455,34.116484740000004,158,12.802716445613088,left
YCL052C,PBN1,35427,3,-,456,32.60088474,155,11.405100257881415,left
YCL051W,LRE1,35585,3,+,457,32.60088474,155,10.297423624718437,right
YCL050C,APA1,38864,3,-,458,35.63218474,161,13.233169705427445,late_trough
YCL049C,YCL049C,40780,3,-,459,34.116484740000004,158,10.104869660771502,early_peak
YCL048W-A,YCL048W-A,41488,3,+,460,34.62168474,159,4.494219026841799,right
YCL048W,SPS22,42165,3,+,461,34.62168474,159,6.189823775788066,right
YCL047C,YCL047C,44458,3,-,462,37.14778474,164,9.600177751733934,right
YCL045C,EMC1,46946,3,-,463,38.66338474,167,12.794384366382847,right
YCL044C,MGR1,48406,3,-,464,41.69468474,173,7.888187054107765,right
YCL043C,PDI1,50259,3,-,465,43.71558474,177,15.569159186942862,right
YCL042W,YCL042W,50406,3,+,466,43.71558474,177,9.77141333623933,right
YCL040W,GLK1,50810,3,+,467,43.71558474,177,11.93758463948794,left
YCL039W,GID7,52626,3,+,468,42.70508474,175,9.695975368409686,left
YCL038C,ATG22,56584,3,-,469,41.69468474,173,9.473272411250777,early_peak
YCL037C,SRO9,58746,3,-,470,42.70508474,175,12.872438356581304,right
YCL036W,GFD2,58973,3,+,471,42.70508474,175,10.598570716009998,left
YCL035C,GRX1,61238,3,-,472,41.69468474,173,10.982568440510576,left
YCL034W,LSB5,61635,3,+,473,41.69468474,173,12.011854329047544,right
YCL033C,MXR2,63248,3,-,474,42.70508474,175,11.474858298647279,right
YCL032W,STE50,63365,3,+,475,42.70508474,175,10.135058768412364,left
YCL031C,RRP7,65620,3,-,476,41.69468474,173,11.814389126683231,left
YCL030C,HIS4,68394,3,-,477,39.16868474,168,14.180232324850953,early_peak
YCL029C,BIK1,69982,3,-,478,39.67388474,169,10.213319531458518,right
YCL028W,RNQ1,70119,3,+,479,39.67388474,169,12.122083769534068,left
YCL027W,FUS1,71776,3,+,480,38.66338474,167,10.41807175620189,left
YCL026C-B,HBN1,74086,3,-,481,37.65298474,165,9.816206618898416,early_peak
YCL026C-A,FRM2,75388,3,-,482,38.66338474,167,7.537392787209446,late_trough
YCL025C,AGP1,77951,3,-,483,38.15818474,166,12.52593775229177,early_peak
YCL024W,KCC4,79091,3,+,484,38.66338474,167,9.690081064035121,right
YCL018W,LEU2,91324,3,+,485,41.69468474,173,13.01246237289666,late_trough
YCL017C,NFS1,94386,3,-,486,40.17908474,170,12.287566896685675,early_peak
YCL016C,DCC1,95796,3,-,487,40.68428474,171,9.509487613766193,right
YCL014W,BUD3,96179,3,+,488,40.68428474,171,12.616781674432579,left
YCL012C,YCL012C,101823,3,-,489,38.15818474,166,8.418430034526354,early_peak
YCL011C,GBP2,103403,3,-,490,38.66338474,167,12.820935027114253,right
YCL010C,SGF29,104371,3,-,491,38.66338474,167,10.483156258953333,left
YCL009C,ILV6,105595,3,-,492,37.65298474,165,14.929913468412414,left
YCL008C,STP22,106858,3,-,493,37.65298474,165,7.933878804541289,right
YCL005W-A,VMA9,106999,3,+,494,37.65298474,165,11.269444266310176,right
YCL005W,LDB16,107976,3,+,495,37.65298474,165,9.34221427937542,left
YCL004W,PGS1,109026,3,+,496,36.13738474,162,9.264085634755443,left
YCL002C,YCL002C,111703,3,-,497,36.13738474,162,10.437907887250526,right
YCL001W,RER1,111898,3,+,498,36.13738474,162,11.963837249501319,right
YCL001W-A,YCL001W-A,113080,3,+,499,36.13738474,162,6.171689027986293,right
YCL001W-B,YCL001W-B,113770,3,+,500,36.13738474,162,5.605397499820459,right
YCR002C,CDC10,118394,3,-,501,37.14778474,164,11.665738712724902,right
YCR003W,MRPL32,118599,3,+,502,37.14778474,164,10.108982631725617,right
YCR004C,YCP4,120509,3,-,503,37.65298474,165,11.82490088206135,right
YCR005C,CIT2,122389,3,-,504,40.68428474,171,12.43157691791615,late_trough
YCR007C,YCR007C,126730,3,-,505,37.65298474,165,7.580763069616529,left
YCR008W,SAT4,128008,3,+,506,37.14778474,164,12.131550037995172,early_peak
YCR009C,RVS161,131624,3,-,507,38.15818474,166,12.017187798574232,right
YCR010C,ADY2,133124,3,-,508,39.67388474,169,5.542653348915947,right
YCR011C,ADP1,137025,3,-,509,40.68428474,171,12.552238754502845,right
YCR012W,PGK1,137707,3,+,510,40.68428474,171,18.080586044817622,right
YCR014C,POL4,140933,3,-,511,43.21038474,176,9.750910052184414,right
YCR015C,YCR015C,142195,3,-,512,44.22078474,178,9.365117903894841,right
YCR016W,YCR016W,143609,3,+,513,44.72598474,179,10.757823812259595,right
YCR020C,PET18,154659,3,-,514,45.23118474,180,7.689852626266396,late_trough
YCR020C-A,MAK31,155115,3,-,515,43.71558474,177,9.365097282212034,left
YCR020W-B,HTL1,155311,3,+,516,43.71558474,177,9.35099965064678,left
YCR021C,HSP30,157208,3,-,517,43.21038474,176,7.425805699988056,left
YCR023C,YCR023C,160464,3,-,518,43.21038474,176,11.410832552414274,left
YCR024C,SLM5,162222,3,-,519,39.67388474,169,9.625063363241331,left
YCR024C-B,YCR024C-B,162865,3,-,520,39.67388474,169,13.347916655777622,right
YCR024C-A,PMP1,163259,3,-,521,41.18948474,172,13.15695553042099,late_trough
YCR026C,NPP1,166414,3,-,522,40.68428474,171,11.530622004012976,left
YCR027C,RHB1,168175,3,-,523,39.67388474,169,9.365939422636533,early_peak
YCR028C,FEN2,172543,3,-,524,45.736384740000005,181,10.649923895036883,right
YCR028C-A,RIM1,173481,3,-,525,46.74678474,183,11.69368227482914,right
YCR030C,SYP1,176498,3,-,526,47.75728474,185,10.533022112487266,right
YCR031C,RPS14A,178262,3,-,527,50.28328474,190,16.130823014308053,right
YCR032W,BPH1,179392,3,+,528,51.29378474,192,11.867066900655827,right
YCR033W,SNT1,186289,3,+,529,51.79898474,193,12.262057932188576,late_trough
YCR034W,FEN1,190567,3,+,530,49.77808474,189,13.146041789018577,left
YCR035C,RRP43,193029,3,-,531,49.77808474,189,11.48103596456556,right
YCR036W,RBK1,193281,3,+,532,49.77808474,189,11.237106264945675,right
YCR037C,PHO87,197217,3,-,533,49.77808474,189,11.394855976020901,left
YCR042C,TAF2,205421,3,-,534,46.74678474,183,11.965371233763902,left
YCR043C,YCR043C,206669,3,-,535,46.74678474,183,11.510402860193505,left
YCR044C,PER1,207969,3,-,536,46.24158474,182,10.902762828080453,early_peak
YCR045C,RRT12,209610,3,-,537,47.25208474,184,5.994433802390222,right
YCR046C,IMG1,210430,3,-,538,47.25208474,184,11.187490710678885,left
YCR047C,BUD23,211635,3,-,539,45.736384740000005,181,11.683010361775322,left
YCR048W,ARE1,211886,3,+,540,45.736384740000005,181,11.173745063514056,left
YCR050C,YCR050C,213772,3,-,541,42.70508474,175,5.119538822426708,left
YCR051W,YCR051W,214048,3,+,542,42.70508474,175,13.182183985056234,right
YCR052W,RSC6,214960,3,+,543,42.70508474,175,10.983558531631772,left
YCR053W,THR4,216657,3,+,544,39.67388474,169,13.803348088217854,left
YCR054C,CTR86,220146,3,-,545,34.62168474,159,10.332845334432987,left
YCR057C,PWP2,223291,3,-,546,33.61128474,157,12.88603816639891,left
YCR059C,YIH1,224248,3,-,547,33.61128474,157,11.766484822839582,right
YCR060W,TAH1,224387,3,+,548,33.61128474,157,10.181905417591858,right
YCR061W,YCR061W,225506,3,+,549,36.13738474,162,10.795537963916304,right
YCR063W,BUD31,228281,3,+,550,39.67388474,169,8.008163889318462,right
YCR065W,HCM1,229257,3,+,551,40.68428474,171,10.597496931475131,right
YCR066W,RAD18,231451,3,+,552,42.19988474,174,9.379478694176182,right
YCR067C,SED4,236430,3,-,553,46.24158474,182,11.923418830313377,right
YCR068W,ATG15,237084,3,+,554,46.24158474,182,10.138940141481362,right
YCR069W,CPR4,238909,3,+,555,46.24158474,182,11.158394656122555,right
YCR071C,IMG2,240589,3,-,556,48.262484740000005,186,9.730176170718225,right
YCR072C,RSA4,242379,3,-,557,50.28328474,190,11.002366551683325,right
YCR073C,SSK22,246649,3,-,558,50.788584740000005,191,10.301482678734693,right
YCR073W-A,SOL2,246927,3,+,559,50.788584740000005,191,11.62021572464993,right
YCR075C,ERS1,248837,3,-,560,51.29378474,192,9.452525275304744,right
YCR075W-A,YCR075W-A,248982,3,+,561,51.29378474,192,8.640689516946912,left
YCR076C,YCR076C,250047,3,-,562,50.788584740000005,191,9.018896829315516,early_peak
YCR077C,PAT1,252662,3,-,563,51.29378474,192,12.859341148675053,right
YCR079W,PTC6,252840,3,+,564,51.29378474,192,9.94839917652584,right
YCR081W,SRB8,254371,3,+,565,51.79898474,193,11.135120324898683,right
YCR082W,AHC2,258854,3,+,566,51.79898474,193,10.86753906021002,right
YCR083W,TRX3,259544,3,+,567,52.30418474,194,9.398509375086224,late_trough
YCR091W,KIN82,274404,3,+,568,51.79898474,193,8.308288652432541,left
YCR092C,MSH3,279857,3,-,569,51.79898474,193,11.00726954758818,right
YCR093W,CDC39,280088,3,+,570,51.79898474,193,14.04556865521784,right
YCR094W,CDC50,286700,3,+,571,52.30418474,194,10.79537709725164,late_trough
YCR095C,OCA4,289297,3,-,572,51.79898474,193,10.018343404806261,left
YCR095W-A,YCR095W-A,289502,3,+,573,51.79898474,193,5.776770497874973,right
YCR098C,GIT1,298580,3,-,574,52.80938474,195,10.209295890955968,right
YCR099C,YCR099C,301299,3,-,575,52.80938474,195,8.158428128143214,right
YCR100C,YCR100C,302221,3,-,576,52.80938474,195,8.806869029847336,left
YCR101C,YCR101C,303035,3,-,577,52.30418474,194,8.417671612880463,left
YCR105W,ADH7,309070,3,+,578,50.788584740000005,191,7.273453612758879,left
YCR106W,RDS1,310929,3,+,579,50.788584740000005,191,10.638795144720373,right
YCR107W,AAD3,313890,3,+,580,52.80938474,195,9.014315269772963,right
YDL241W,YDL241W,20554,4,+,581,51.79898474,193,8.751758129798947,left
YDL240W,LRG1,22652,4,+,582,51.29378474,192,11.66015531795098,early_peak
YDL239C,ADY3,28775,4,-,583,51.79898474,193,9.698154559339224,late_trough
YDL238C,GUD1,30483,4,-,584,51.29378474,192,9.150969523166326,left
YDL237W,AIM6,30626,4,+,585,51.29378474,192,11.131942181042266,right
YDL236W,PHO13,32260,4,+,586,51.29378474,192,11.939398610479259,left
YDL235C,YPD1,34042,4,-,587,49.77808474,189,11.438993509005224,left
YDL234C,GYP7,36615,4,-,588,48.262484740000005,186,10.833250836537559,left
YDL233W,YDL233W,36775,4,+,589,48.262484740000005,186,9.128042506868622,left
YDL232W,OST4,38469,4,+,590,46.24158474,182,8.134134747802054,left
YDL231C,BRE4,42356,4,-,591,42.70508474,175,11.696045837414475,left
YDL230W,PTP1,42675,4,+,592,42.70508474,175,9.4432599408329,left
YDL229W,SSB1,44036,4,+,593,37.65298474,165,16.63063558974823,early_peak
YDL227C,HO,48071,4,-,594,40.68428474,171,10.236996649124537,right
YDL226C,GCS1,52197,4,-,595,43.21038474,176,11.967040370543984,right
YDL225W,SHS1,52396,4,+,596,43.21038474,176,11.489438811624845,right
YDL224C,WHI4,56346,4,-,597,47.75728474,185,11.224987156951522,right
YDL223C,HBT1,60405,4,-,598,50.28328474,190,8.798544626672358,right
YDL222C,FMP45,61801,4,-,599,51.79898474,193,6.94290057114176,right
YDL220C,CDC13,65043,4,-,600,51.79898474,193,9.59926741791819,right
YDL219W,DTD1,65217,4,+,601,51.79898474,193,10.357298593594358,right
YDL218W,YDL218W,66493,4,+,602,51.79898474,193,6.496488463364302,left
YDL217C,TIM22,68767,4,-,603,51.29378474,192,10.248539432266542,early_peak
YDL216C,RRI1,70315,4,-,604,52.30418474,194,8.886932981018747,late_trough
YDL215C,GDH2,74107,4,-,605,50.28328474,190,11.099696784267177,left
YDL214C,PRR2,76545,4,-,606,50.28328474,190,6.975661397168217,right
YDL213C,NOP6,77976,4,-,607,50.788584740000005,191,10.91011767751099,right
YDL212W,SHR3,78380,4,+,608,50.788584740000005,191,12.609787502788704,left
YDL211C,YDL211C,80446,4,-,609,49.27288474,188,7.746732694085409,left
YDL210W,UGA4,84270,4,+,610,48.262484740000005,186,7.288856513372242,left
YDL209C,CWC2,87249,4,-,611,48.262484740000005,186,9.286791786094104,right
YDL208W,NHP2,87468,4,+,612,48.262484740000005,186,12.520804813679897,right
YDL207W,GLE1,88211,4,+,613,48.262484740000005,186,11.232629768200418,right
YDL206W,YDL206W,90015,4,+,614,48.76768474,187,9.92250895140545,right
YDL205C,HEM3,93943,4,-,615,48.76768474,187,11.706270085644071,right
YDL204W,RTN2,94605,4,+,616,48.76768474,187,8.398354069581185,right
YDL203C,ACK1,98153,4,-,617,48.76768474,187,10.625985642053374,right
YDL202W,MRPL11,98422,4,+,618,48.76768474,187,10.481185658068174,left
YDL201W,TRM8,99494,4,+,619,47.25208474,184,11.236747027810729,left
YDL200C,MGT1,101104,4,-,620,47.25208474,184,9.479475385711723,left
YDL199C,YDL199C,103353,4,-,621,46.74678474,183,7.921410279564914,left
YDL198C,GGC1,104657,4,-,622,46.74678474,183,13.659186245356757,right
YDL197C,ASF2,106509,4,-,623,47.25208474,184,9.468066254985633,late_trough
YDL195W,SEC31,107090,4,+,624,45.736384740000005,181,12.137884047287535,left
YDL194W,SNF3,111377,4,+,625,43.71558474,177,9.40675258363859,left
YDL193W,NUS1,114606,4,+,626,43.21038474,176,10.649674306204343,left
YDL192W,ARF1,116285,4,+,627,40.17908474,170,14.36690863069007,left
YDL191W,RPL35A,117606,4,+,628,40.17908474,170,12.604763387701219,left
YDL190C,UFD2,121788,4,-,629,37.14778474,164,12.145675270541993,left
YDL189W,RBS1,122027,4,+,630,37.14778474,164,10.462625275426124,right
YDL188C,PPH22,125181,4,-,631,38.15818474,166,11.345638317907778,right
YDL186W,YDL186W,125616,4,+,632,38.15818474,166,5.672627567847397,right
YDL185W,VMA1,126690,4,+,633,38.15818474,166,15.862574080529427,right
YDL184C,RPL41A,130507,4,-,634,38.66338474,167,9.796202396210226,right
YDL183C,YDL183C,131908,4,-,635,40.68428474,171,8.177786553820333,right
YDL182W,LYS20,133412,4,+,636,41.18948474,172,12.528632332723863,right
YDL181W,INH1,135017,4,+,637,42.19988474,174,10.29368178444995,right
YDL180W,YDL180W,135771,4,+,638,42.19988474,174,10.781109412420205,right
YDL179W,PCL9,138197,4,+,639,43.71558474,177,7.210585241793347,right
YDL178W,DLD2,139506,4,+,640,45.23118474,180,11.822933562468114,right
YDL177C,YDL177C,141774,4,-,641,46.24158474,182,8.530685721236337,right
